             BARCODE  INDEX     DATE     S.TIME    E.TIME   CYCLE             JOB        RESULT       USER          LOTINFO        MACHINE        
                MN634850 24857 11/10/2020   16:43:32  16:43:40      8   A5E41637164-04-TOP     FAIL           SV              KOHYOUNG
Component ID,Volume(%),Height(um),Area(%),OffsetX(%),OffsetY(%),Volume(um3),Area(um2),Result,PinNumber,Pad Verification,Shape,Library_Name,Vol_Min(%),Vol_Max(%),Height_Low(um),Height_High(um),Area_Min(%),Area_Max(%),OffsetX_Error(mm),OffsetY_Error(mm),
1:R221_04,92.556,118.815,93.480,1.412,0.468,127059500,1069392,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,94.219,123.507,91.543,2.112,-3.467,27796840,225063,GOOD,,,56.4um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,98.820,125.179,94.732,2.750,0.217,29154340,232902,GOOD,,,40.4um,PART6,45,200,60,230,60,170,0.18,0.18,
1:K260_04,65.395,101.891,77.018,0.032,-0.779,126160400,1238190,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K260_04,67.789,104.226,78.049,0.154,0.974,130778900,1254760,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C620_04,91.529,113.964,96.376,0.292,0.083,214926200,1885906,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K200_04,66.610,104.180,76.725,0.368,0.879,128504400,1233485,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K200_04,69.200,110.756,74.976,0.640,0.141,133500500,1205360,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,98.302,128.801,91.585,2.684,-3.268,29001600,225166,GOOD,,,51.4um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,97.829,125.647,93.432,2.323,0.419,28861850,229707,GOOD,,,40.0um,PART6,45,200,60,230,60,170,0.18,0.18,
1:N900_04,99.567,118.783,100.587,-0.448,-0.861,73580460,619451,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:N900_04,98.350,119.374,98.866,-0.361,-1.198,72681340,608855,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:N900_04,95.862,116.795,98.493,-0.554,-1.536,70842370,606556,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,101.975,127.955,95.634,4.369,-0.829,30085050,235121,GOOD,,,33.3um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,107.918,131.300,98.631,4.467,-2.150,31838570,242487,GOOD,,,55.1um,PART6,45,200,60,230,60,170,0.18,0.18,
1:C725_04,85.988,110.381,93.481,-0.023,-0.503,128123400,1160736,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C11_04,84.762,114.865,88.551,0.019,-0.598,48791850,424776,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C15_04,91.481,124.261,88.345,0.462,2.110,52659800,423786,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,87.765,107.131,98.308,2.672,-0.497,31459510,293654,GOOD,21,,58.6um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,87.882,104.623,100.798,3.237,-0.632,31501170,301091,GOOD,22,,83.1um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,85.084,105.178,97.074,2.626,-0.768,30498320,289969,GOOD,23,,66.4um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,81.222,102.308,95.267,2.585,-0.905,29114040,284572,GOOD,24,,100.5um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,76.141,97.128,94.071,2.547,0.441,27292710,280999,GOOD,25,,77.8um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,77.433,99.554,93.336,2.081,0.305,27756040,278804,GOOD,26,,62.8um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,80.741,106.567,90.918,2.049,0.168,28941730,271582,GOOD,27,,82.4um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,81.854,103.807,94.623,3.148,0.032,29340760,282648,GOOD,28,,54.6um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,80.604,104.620,92.454,2.994,-0.105,28892540,276167,GOOD,29,,57.7um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,79.390,102.589,92.864,3.309,-0.242,28457340,277392,GOOD,30,,54.5um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,83.271,102.505,97.483,3.675,-0.379,29848550,291191,GOOD,31,,59.1um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,78.469,101.878,92.427,3.618,-0.516,28127280,276087,GOOD,32,,65.3um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,82.663,108.091,91.771,3.346,-0.653,29630620,274128,GOOD,33,,79.3um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,79.503,103.496,92.180,3.602,-0.790,28497770,275351,GOOD,34,,64.3um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,82.721,111.780,88.805,7.818,-0.926,29651490,265268,GOOD,35,,66.9um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,80.144,105.882,90.830,4.931,0.419,28727600,271317,GOOD,36,,66.9um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,82.030,106.163,92.722,5.070,0.281,29403850,276969,GOOD,37,,64.0um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,80.136,103.308,93.085,4.560,0.144,28724900,278052,GOOD,38,,66.3um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,77.558,98.449,94.536,3.241,0.006,27800570,282387,GOOD,39,,59.5um,,45,200,60,230,60,170,0.18,0.18,
1:D1_04,81.842,100.304,97.913,5.190,-0.131,29336480,292476,GOOD,40,,65.6um,,45,200,60,230,60,170,0.18,0.18,
1:,101.752,131.693,92.717,4.372,-0.624,30019280,227948,GOOD,,,42.8um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,103.348,130.407,95.101,3.328,-1.944,30490280,233809,GOOD,,,41.7um,PART6,45,200,60,230,60,170,0.18,0.18,
1:K240_04,70.277,116.711,72.258,-0.178,0.099,135578100,1161657,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K240_04,72.331,120.476,72.045,0.154,1.152,139539900,1158236,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_04,72.685,120.574,72.339,0.493,0.770,140222800,1162960,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_04,68.893,114.739,72.052,0.129,0.066,132908600,1158356,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R271_04,99.293,113.097,105.354,-0.015,0.319,136307600,1205233,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R271_04,93.490,107.455,104.405,-1.136,-0.190,128340900,1194372,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C905_04,85.772,105.561,97.504,-0.301,1.223,355710500,3369714,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K200_04,69.044,106.218,78.003,-0.241,1.125,133199900,1254021,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K200_04,68.564,108.746,75.660,0.037,0.420,132273900,1216353,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,102.917,130.241,94.825,4.519,-0.413,30363020,233130,GOOD,,,40.5um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,104.262,131.835,94.903,4.480,-1.734,30759980,233323,GOOD,,,44.4um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,85.108,113.555,89.938,0.550,-0.423,48991070,431429,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18,
1:,87.702,118.638,88.709,1.094,2.293,50484400,425533,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18,
1:R233_04,94.825,112.629,101.031,0.953,0.375,130173900,1155772,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R230_04,88.753,116.557,91.374,2.008,-0.338,121837600,1045305,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R233_04,93.015,109.317,102.106,0.405,-0.145,127689300,1168070,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R230_04,94.191,116.761,96.805,2.548,0.353,129303900,1107428,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C620_04,92.160,111.971,98.768,0.820,0.154,216408400,1932722,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C725_04,87.567,109.955,95.566,-0.623,0.865,130476500,1186632,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R250_04,87.717,99.494,105.796,0.166,0.530,120416300,1210290,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R253_04,91.247,104.766,104.514,1.545,-0.203,125261300,1195625,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R250_04,91.784,105.282,104.615,0.818,-0.159,125999000,1196774,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R253_04,89.004,103.057,103.636,-0.082,0.323,122182300,1185579,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,98.260,130.303,90.491,2.233,-0.201,28989210,222476,GOOD,,,42.7um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,106.696,129.449,98.908,3.057,-1.522,31477990,243169,GOOD,,,53.4um,PART6,45,200,60,230,60,170,0.18,0.18,
1:V904_04,93.062,110.158,101.377,0.454,-0.221,482082500,4376289,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:V904_04,92.442,108.653,102.096,0.140,0.104,478870900,4407328,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K240_04,71.675,122.047,70.473,0.248,-0.727,138275900,1132974,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K240_04,72.581,118.965,73.212,-0.461,0.207,140022100,1177002,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_04,74.041,121.338,73.224,-0.118,-0.148,142838700,1177200,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_04,69.985,116.730,71.946,-0.480,-0.812,135014800,1156643,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R14_04,92.828,107.791,103.342,-1.926,0.233,46655400,432832,GOOD,1,,63.8um,,45,200,60,230,60,170,0.18,0.18,
1:R14_04,94.158,111.893,100.980,-1.587,0.783,47323650,422938,GOOD,2,,63.0um,,45,200,60,230,60,170,0.18,0.18,
1:C720_04,79.256,110.154,86.340,-0.698,0.145,118092300,1072069,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C720_04,80.466,103.372,93.410,1.532,-0.306,119896600,1159853,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R251_04,91.312,103.477,105.892,-0.302,-0.035,125351500,1211390,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R254_04,89.753,102.509,105.067,-1.343,0.466,123210500,1201947,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R251_04,86.463,99.628,104.143,-0.978,0.658,118694000,1191375,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R254_04,92.591,105.957,104.863,0.297,-0.057,127107500,1199611,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_04,83.977,140.235,71.859,0.120,0.286,339267100,2419271,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_04,86.170,138.730,74.536,0.277,0.053,348126500,2509389,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_04,85.568,138.111,74.347,0.168,-0.181,345698000,2503039,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_04,85.182,138.481,73.814,0.341,0.238,344135600,2485080,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_04,85.599,140.467,73.126,0.435,0.003,345820400,2461926,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_04,83.944,138.135,72.923,0.544,0.420,339133400,2455084,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_04,84.901,137.335,74.184,0.757,0.184,343000500,2497552,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_04,83.377,134.976,74.126,0.714,-0.053,336844300,2495589,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R234_04,94.907,110.567,103.004,-0.122,0.256,130286100,1178344,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R231_04,88.597,113.682,93.521,0.877,-0.445,121623500,1069861,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R234_04,92.520,111.500,99.573,-0.347,-0.258,127009700,1139101,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R231_04,95.822,119.174,96.487,2.254,0.250,131543000,1103792,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K240_04,72.902,120.160,72.805,-0.345,-0.439,140642700,1170458,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K240_04,72.838,118.175,73.963,-0.062,0.377,140518200,1189070,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_04,74.728,122.933,72.945,0.285,0.047,144164900,1172710,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_04,69.679,116.267,71.916,-0.075,-0.575,134424400,1156173,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R211_04,97.612,114.205,102.565,0.728,-0.451,134000200,1173330,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R211_04,97.256,111.185,104.967,1.109,0.236,133510600,1200801,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,86.871,107.752,96.746,-0.589,-0.051,203990100,1893151,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18,
1:,87.891,111.141,94.897,0.041,-0.257,206385000,1856962,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18,
1:C2_04,71.851,94.322,91.412,2.053,0.145,41360080,438498,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C2_04,78.369,104.623,89.888,1.981,0.674,45111860,431187,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C724_04,82.786,100.417,98.931,0.031,0.320,123353200,1228409,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C724_04,92.277,113.608,97.469,1.345,-0.107,137495100,1210262,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R210_04,96.019,113.649,101.385,1.486,0.963,131813200,1159825,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R210_04,98.205,113.101,104.196,0.327,0.436,134814300,1191981,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,87.082,107.195,97.485,0.206,-0.023,204486000,1907601,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18,
1:,82.369,105.594,93.606,0.919,-0.174,193417200,1831704,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18,
1:X110_04,115.623,129.913,106.801,-0.499,-0.061,392340900,3020024,GOOD,S,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,116.069,139.316,99.976,1.230,-0.167,393853600,2827058,GOOD,,,0.0um,PART12,45,200,60,230,60,170,0.18,0.18,
1:,116.130,132.733,104.990,1.132,-0.380,394058700,2968813,GOOD,,,0.0um,PART12,45,200,60,230,60,170,0.18,0.18,
1:,117.629,133.618,105.641,1.518,-0.954,399146500,2987221,GOOD,,,0.0um,PART12,45,200,60,230,60,170,0.18,0.18,
1:,118.278,135.836,104.489,0.667,-2.445,54786250,403325,GOOD,,,53.4um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,109.357,126.668,103.601,0.275,-3.091,50654070,399898,GOOD,,,53.8um,PART0,45,200,60,230,60,170,0.18,0.18,
1:C600_03,103.731,135.800,91.662,0.384,0.225,59711090,439698,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,103.797,125.879,98.949,0.590,2.672,48078580,381943,GOOD,,,57.5um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,118.020,139.901,101.232,0.144,-0.580,54666500,390753,GOOD,,,72.8um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,112.505,132.909,101.577,0.649,-3.988,52112010,392087,GOOD,,,57.4um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,106.810,127.512,100.517,0.161,-5.209,49474130,387996,GOOD,,,58.0um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,103.686,126.423,98.418,0.766,-0.186,48027100,379894,GOOD,,,63.9um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,110.850,132.022,100.756,0.223,-0.747,51345480,388917,GOOD,,,48.2um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,109.221,130.322,100.571,0.829,-0.875,50591150,388202,GOOD,,,61.0um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,107.698,132.802,97.316,0.344,-2.076,49885660,375640,GOOD,,,63.0um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,104.469,130.313,96.202,0.943,0.818,48390100,371337,GOOD,,,85.8um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,108.511,133.535,97.512,0.402,0.773,50262220,376397,GOOD,,,63.5um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,87.978,119.768,88.149,1.026,0.359,50643480,422847,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18,
1:,105.184,131.019,96.338,-0.375,-3.390,48721260,371865,GOOD,,,61.0um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,112.156,134.629,99.969,-0.957,-4.276,51950280,385879,GOOD,,,68.3um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,103.915,130.736,95.382,-0.363,3.209,48133300,368172,GOOD,,,85.5um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,107.273,131.764,97.696,-0.903,2.296,49688870,377105,GOOD,,,50.0um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,84.764,105.610,96.314,0.036,0.503,199042400,1884693,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18,
1:,96.039,105.478,109.261,-1.413,-0.467,131839700,1249921,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18,
1:,90.287,102.303,105.906,0.046,0.182,123944400,1211540,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18,
1:,78.481,90.464,104.103,-1.075,0.496,107736400,1190925,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18,
1:,90.123,104.464,103.527,-1.246,-0.154,123719300,1184328,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18,
1:,104.584,126.130,99.501,-0.195,0.024,48442940,384073,GOOD,,,48.6um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,111.220,133.713,99.813,-0.774,-1.140,51516760,385278,GOOD,,,68.3um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,104.818,128.598,97.810,-0.186,-0.375,48551470,377544,GOOD,,,61.8um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,109.419,133.612,98.272,-0.724,-1.266,50682880,379328,GOOD,,,50.0um,PART0,45,200,60,230,60,170,0.18,0.18,
1:C80_03,81.060,112.973,86.102,-0.733,-0.448,46660970,413026,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,104.510,128.381,97.688,-0.113,-3.190,48408920,377074,GOOD,,,58.6um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,112.575,135.223,99.902,-0.592,-4.336,52144710,385621,GOOD,,,61.3um,PART0,45,200,60,230,60,170,0.18,0.18,
1:X160_03,60.056,145.407,74.344,0.518,0.265,345373000,2375210,GOOD,17,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_03,56.573,145.399,70.036,0.494,-0.252,325343500,2237591,GOOD,13,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_03,55.291,144.390,68.927,-0.364,0.109,317967500,2202142,GOOD,11,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_03,54.086,134.147,72.573,-0.198,-0.149,311036400,2318633,GOOD,9,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_03,56.689,140.905,72.418,-0.221,-0.406,326010400,2313683,GOOD,7,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_03,56.723,139.051,73.428,-0.030,-0.044,326206400,2345944,GOOD,5,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_03,58.839,143.826,73.638,-0.129,-0.300,338375100,2352669,GOOD,3,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_03,56.809,137.680,74.270,0.088,0.063,326696100,2372867,GOOD,1,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_03,60.182,147.422,73.482,-0.359,0.006,346097000,2347668,GOOD,15,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_03,55.344,137.239,72.588,-0.866,0.299,318274600,2319129,GOOD,21,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_03,57.688,142.359,72.942,-1.743,0.045,331754600,2330413,GOOD,19,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_03,56.449,139.301,72.941,-1.491,-0.208,324628100,2330407,GOOD,17,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_03,56.907,140.008,73.162,-1.246,-0.095,327260700,2337445,GOOD,13,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_03,56.783,139.821,73.100,-1.051,-0.348,326546800,2335472,GOOD,11,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_03,55.180,136.200,72.925,0.510,0.580,317330700,2329897,GOOD,9,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_03,59.033,145.765,72.898,0.507,0.408,339487100,2329007,GOOD,3,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_03,55.863,138.653,72.522,0.604,0.316,321258900,2317003,GOOD,7,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_03,56.582,138.731,73.413,-1.529,0.158,325391200,2345483,GOOD,15,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_03,56.770,141.062,72.440,0.401,0.052,326473700,2314396,GOOD,5,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_03,59.625,144.432,74.308,0.419,0.146,342891100,2374067,GOOD,1,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:,107.529,131.518,98.112,-0.009,0.874,49807480,378711,GOOD,,,54.2um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,104.525,127.379,98.470,-0.544,2.179,48415770,380092,GOOD,,,47.8um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,93.517,119.635,93.803,2.033,0.531,27589910,230618,GOOD,,,47.7um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,94.329,115.281,98.190,1.806,-0.853,27829400,241404,GOOD,,,50.5um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,110.153,121.090,109.162,0.347,-1.032,51022930,421365,GOOD,,,64.7um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,110.194,123.889,106.735,0.343,-3.788,51041610,411996,GOOD,,,55.6um,PART0,45,200,60,230,60,170,0.18,0.18,
1:V901_03,87.655,110.115,95.523,-0.208,-0.067,437140100,3969849,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:V901_03,87.279,107.810,97.148,-0.111,0.142,435268200,4037349,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:H15_03,101.268,121.503,100.016,1.628,-2.543,62088930,511009,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:H16_03,99.677,121.666,98.312,2.553,0.067,61113330,502306,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,109.465,130.331,100.788,0.067,0.266,50703980,389039,GOOD,,,61.3um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,111.276,131.885,101.248,-0.014,-0.863,51542780,390817,GOOD,,,47.2um,PART0,45,200,60,230,60,170,0.18,0.18,
1:D81_03,82.845,98.073,101.368,1.055,1.024,38373890,391281,GOOD,16,,71.3um,,45,200,60,230,60,170,0.18,0.18,
1:D81_03,85.457,100.400,102.141,-2.627,0.832,39583800,394261,GOOD,15,,51.9um,,45,200,60,230,60,170,0.18,0.18,
1:D81_03,83.592,97.391,102.997,3.366,0.640,38719520,397567,GOOD,14,,72.9um,,45,200,60,230,60,170,0.18,0.18,
1:D81_03,85.041,101.560,100.482,-2.646,0.448,39390980,387859,GOOD,13,,55.8um,,45,200,60,230,60,170,0.18,0.18,
1:D81_03,84.304,99.238,101.942,0.686,0.256,39049620,393496,GOOD,12,,62.7um,,45,200,60,230,60,170,0.18,0.18,
1:D81_03,86.033,102.822,100.407,-2.981,0.064,39850400,387569,GOOD,11,,74.2um,,45,200,60,230,60,170,0.18,0.18,
1:D81_03,83.714,103.153,97.386,0.353,-0.129,38776070,375909,GOOD,10,,54.4um,,45,200,60,230,60,170,0.18,0.18,
1:D81_03,86.725,103.367,100.681,-2.970,1.161,40170990,388627,GOOD,9,,76.4um,,45,200,60,230,60,170,0.18,0.18,
1:,106.718,126.836,100.966,0.168,-0.697,49431580,389728,GOOD,,,57.8um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,110.737,135.973,97.728,-0.365,-1.049,51293180,377231,GOOD,,,55.9um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,112.684,126.730,106.700,0.519,-7.957,52195170,411862,GOOD,,,56.1um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,111.791,123.180,108.904,0.513,0.679,51781230,420370,GOOD,,,64.7um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,95.457,118.067,97.020,1.186,0.686,28162090,238527,GOOD,,,61.8um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,92.459,114.118,97.225,1.247,-0.693,27277850,239032,GOOD,,,55.5um,PART6,45,200,60,230,60,170,0.18,0.18,
1:C640_03,79.977,110.993,86.467,-1.339,0.586,46037460,414779,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C640_03,89.754,119.916,89.817,-1.196,-0.012,51665280,430847,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R900_03,77.648,95.436,97.633,-0.128,-0.592,359850100,3770579,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R900_03,82.939,100.907,98.632,0.110,-0.142,384372500,3809177,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,104.163,123.809,100.959,0.248,-3.249,48248310,389700,GOOD,,,49.3um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,111.176,127.893,104.315,0.069,-4.062,51496700,402656,GOOD,,,54.3um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,89.771,120.099,89.698,-0.188,-0.307,51675520,430276,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18,
1:,113.062,120.250,112.828,0.690,-5.151,52370380,435513,GOOD,,,46.9um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,116.288,128.727,108.404,0.684,-7.754,53864430,418439,GOOD,,,51.3um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,89.280,103.272,103.743,0.626,-0.105,122562400,1186797,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18,
